account_id,customer_id,customer_name,transaction_amount,merchant_name,city,opening_balance
1000000006,6,Customer_6,23943.15,Merchant_51,Bangalore,18095.81
1000000007,7,Customer_7,46636.70,Merchant_51,Delhi,167360.43
1000000008,8,Customer_8,110144.37,Merchant_51,Bangalore,396861.39
1000000009,9,Customer_9,57811.07,Merchant_51,Mumbai,87000.68
1000000010,10,Customer_10,167441.30,Merchant_51,Pune,351794.63
1000000011,11,Customer_11,64666.22,Merchant_51,Pune,445233.06
1000000012,12,Customer_12,44879.82,Merchant_51,Delhi,390848.18
1000000013,13,Customer_13,73856.85,Merchant_51,Delhi,432320.27
1000000014,14,Customer_14,37278.00,Merchant_51,Delhi,470359.68
1000000015,15,Customer_15,34206.96,Merchant_51,Delhi,101612.64
1000000016,16,Customer_16,20129.47,Merchant_51,Delhi,430031.17
1000000017,17,Customer_17,13654.97,Merchant_51,Pune,164331.09
1000000018,18,Customer_18,20668.26,Merchant_51,Delhi,400251.07
1000000019,19,Customer_19,55993.77,Merchant_51,Pune,94493.26
1000000020,20,Customer_20,140146.23,Merchant_51,Delhi,200569.00
1000000021,21,Customer_21,97773.45,Merchant_51,Chennai,69590.87
1000000022,22,Customer_22,141194.90,Merchant_51,Delhi,170184.18
1000000023,23,Customer_23,88380.36,Merchant_51,Pune,63767.63
1000000024,24,Customer_24,106586.22,Merchant_51,Pune,216822.32
1000000025,25,Customer_25,166323.31,Merchant_51,Bangalore,496206.29
1000000026,26,Customer_26,94567.61,Merchant_51,Chennai,13455.25
1000000027,27,Customer_27,100608.88,Merchant_51,Delhi,74382.62
1000000028,28,Customer_28,99464.76,Merchant_51,Bangalore,312201.63
1000000029,29,Customer_29,16854.19,Merchant_51,Chennai,85272.05
1000000030,30,Customer_30,80755.12,Merchant_51,Pune,413107.50
1000000031,31,Customer_31,54753.77,Merchant_51,Delhi,185974.51
1000000032,32,Customer_32,64450.52,Merchant_51,Pune,170045.38
1000000033,33,Customer_33,137103.08,Merchant_51,Bangalore,106098.64
1000000034,34,Customer_34,129765.92,Merchant_51,Chennai,250647.66
1000000035,35,Customer_35,98018.74,Merchant_51,Pune,285134.13
1000000036,36,Customer_36,66554.06,Merchant_51,Pune,119655.65
1000000037,37,Customer_37,118289.85,Merchant_51,Bangalore,210924.82
1000000038,38,Customer_38,132409.76,Merchant_51,Mumbai,144212.90
1000000039,39,Customer_39,87285.55,Merchant_51,Delhi,271013.37
1000000040,40,Customer_40,143102.89,Merchant_51,Chennai,323893.48
1000000041,41,Customer_41,21697.35,Merchant_51,Pune,199218.10
1000000042,42,Customer_42,165768.67,Merchant_51,Chennai,96805.61
1000000043,43,Customer_43,19558.28,Merchant_51,Pune,450009.85
1000000044,44,Customer_44,149244.68,Merchant_51,Chennai,262597.96
1000000045,45,Customer_45,112293.25,Merchant_51,Mumbai,105483.51
1000000046,46,Customer_46,13937.13,Merchant_51,Delhi,239065.43
1000000047,47,Customer_47,126764.53,Merchant_51,Bangalore,38528.86
1000000048,48,Customer_48,186340.03,Merchant_51,Chennai,433664.78
1000000049,49,Customer_49,89782.69,Merchant_51,Mumbai,123455.78
1000000050,50,Customer_50,18596.48,Merchant_51,Delhi,35777.25
1000000001,1,Customer_1,162956.12,Merchant_52,Bangalore,486337.64
1000000002,2,Customer_2,99504.96,Merchant_52,Pune,149997.57
1000000003,3,Customer_3,130972.41,Merchant_52,Mumbai,252624.05
1000000004,4,Customer_4,163728.74,Merchant_52,Pune,451095.49
1000000005,5,Customer_5,12844.67,Merchant_52,Mumbai,247576.72
1000000006,6,Customer_6,77344.26,Merchant_52,Bangalore,18095.81
1000000007,7,Customer_7,30738.74,Merchant_52,Delhi,167360.43
1000000008,8,Customer_8,116122.63,Merchant_52,Bangalore,396861.39
1000000009,9,Customer_9,73515.97,Merchant_52,Mumbai,87000.68
1000000010,10,Customer_10,146438.70,Merchant_52,Pune,351794.63
1000000011,11,Customer_11,23591.04,Merchant_52,Pune,445233.06
1000000012,12,Customer_12,109399.60,Merchant_52,Delhi,390848.18
1000000013,13,Customer_13,174771.25,Merchant_52,Delhi,432320.27
1000000014,14,Customer_14,94885.59,Merchant_52,Delhi,470359.68
1000000015,15,Customer_15,35547.57,Merchant_52,Delhi,101612.64
1000000016,16,Customer_16,123294.49,Merchant_52,Delhi,430031.17
1000000017,17,Customer_17,111180.44,Merchant_52,Pune,164331.09
1000000018,18,Customer_18,60361.49,Merchant_52,Delhi,400251.07
1000000019,19,Customer_19,35552.35,Merchant_52,Pune,94493.26
1000000020,20,Customer_20,81020.71,Merchant_52,Delhi,200569.00
1000000021,21,Customer_21,125770.39,Merchant_52,Chennai,69590.87
1000000022,22,Customer_22,21641.69,Merchant_52,Delhi,170184.18
1000000023,23,Customer_23,158988.07,Merchant_52,Pune,63767.63
1000000024,24,Customer_24,48244.04,Merchant_52,Pune,216822.32
1000000025,25,Customer_25,95830.45,Merchant_52,Bangalore,496206.29
1000000026,26,Customer_26,18375.64,Merchant_52,Chennai,13455.25
1000000027,27,Customer_27,194078.23,Merchant_52,Delhi,74382.62
1000000028,28,Customer_28,147805.59,Merchant_52,Bangalore,312201.63
1000000029,29,Customer_29,33380.32,Merchant_52,Chennai,85272.05
1000000030,30,Customer_30,136393.57,Merchant_52,Pune,413107.50
1000000031,31,Customer_31,179793.38,Merchant_52,Delhi,185974.51
1000000032,32,Customer_32,126875.45,Merchant_52,Pune,170045.38
1000000033,33,Customer_33,15775.59,Merchant_52,Bangalore,106098.64
1000000034,34,Customer_34,40107.39,Merchant_52,Chennai,250647.66
1000000035,35,Customer_35,124791.26,Merchant_52,Pune,285134.13
1000000036,36,Customer_36,14343.37,Merchant_52,Pune,119655.65
1000000037,37,Customer_37,90264.89,Merchant_52,Bangalore,210924.82
1000000038,38,Customer_38,133537.21,Merchant_52,Mumbai,144212.90
1000000039,39,Customer_39,116955.50,Merchant_52,Delhi,271013.37
1000000040,40,Customer_40,185776.50,Merchant_52,Chennai,323893.48
1000000041,41,Customer_41,36098.36,Merchant_52,Pune,199218.10
1000000042,42,Customer_42,103406.35,Merchant_52,Chennai,96805.61
1000000043,43,Customer_43,56439.32,Merchant_52,Pune,450009.85
1000000044,44,Customer_44,118260.76,Merchant_52,Chennai,262597.96
1000000045,45,Customer_45,93317.70,Merchant_52,Mumbai,105483.51
1000000046,46,Customer_46,80352.67,Merchant_52,Delhi,239065.43
1000000047,47,Customer_47,70631.10,Merchant_52,Bangalore,38528.86
1000000048,48,Customer_48,127232.79,Merchant_52,Chennai,433664.78
1000000049,49,Customer_49,105964.86,Merchant_52,Mumbai,123455.78
1000000050,50,Customer_50,62448.48,Merchant_52,Delhi,35777.25
1000000001,1,Customer_1,22250.33,Merchant_53,Bangalore,486337.64
1000000002,2,Customer_2,23864.52,Merchant_53,Pune,149997.57
1000000003,3,Customer_3,163155.53,Merchant_53,Mumbai,252624.05
1000000004,4,Customer_4,53129.04,Merchant_53,Pune,451095.49
1000000005,5,Customer_5,59942.63,Merchant_53,Mumbai,247576.72
1000000006,6,Customer_6,145688.80,Merchant_53,Bangalore,18095.81
1000000007,7,Customer_7,63054.18,Merchant_53,Delhi,167360.43
1000000008,8,Customer_8,144802.47,Merchant_53,Bangalore,396861.39
1000000009,9,Customer_9,133091.38,Merchant_53,Mumbai,87000.68
1000000010,10,Customer_10,133987.22,Merchant_53,Pune,351794.63
1000000011,11,Customer_11,13059.91,Merchant_53,Pune,445233.06
1000000012,12,Customer_12,99151.41,Merchant_53,Delhi,390848.18
1000000013,13,Customer_13,80660.87,Merchant_53,Delhi,432320.27
1000000014,14,Customer_14,84576.66,Merchant_53,Delhi,470359.68
1000000015,15,Customer_15,21466.62,Merchant_53,Delhi,101612.64
1000000016,16,Customer_16,14571.48,Merchant_53,Delhi,430031.17
1000000017,17,Customer_17,119658.54,Merchant_53,Pune,164331.09
1000000018,18,Customer_18,102527.82,Merchant_53,Delhi,400251.07
1000000019,19,Customer_19,112155.35,Merchant_53,Pune,94493.26
1000000020,20,Customer_20,11537.44,Merchant_53,Delhi,200569.00
1000000021,21,Customer_21,110513.25,Merchant_53,Chennai,69590.87
1000000022,22,Customer_22,102968.17,Merchant_53,Delhi,170184.18
1000000023,23,Customer_23,167061.70,Merchant_53,Pune,63767.63
1000000024,24,Customer_24,133812.50,Merchant_53,Pune,216822.32
1000000025,25,Customer_25,82596.79,Merchant_53,Bangalore,496206.29
1000000026,26,Customer_26,151314.21,Merchant_53,Chennai,13455.25
1000000027,27,Customer_27,52431.47,Merchant_53,Delhi,74382.62
1000000028,28,Customer_28,20925.29,Merchant_53,Bangalore,312201.63
1000000029,29,Customer_29,142354.52,Merchant_53,Chennai,85272.05
1000000030,30,Customer_30,15952.98,Merchant_53,Pune,413107.50
1000000031,31,Customer_31,46989.52,Merchant_53,Delhi,185974.51
1000000032,32,Customer_32,199466.14,Merchant_53,Pune,170045.38
1000000033,33,Customer_33,127960.90,Merchant_53,Bangalore,106098.64
1000000034,34,Customer_34,66623.17,Merchant_53,Chennai,250647.66
1000000035,35,Customer_35,37232.68,Merchant_53,Pune,285134.13
1000000036,36,Customer_36,119293.18,Merchant_53,Pune,119655.65
1000000037,37,Customer_37,145292.66,Merchant_53,Bangalore,210924.82
1000000038,38,Customer_38,82983.98,Merchant_53,Mumbai,144212.90
1000000039,39,Customer_39,176265.00,Merchant_53,Delhi,271013.37
1000000040,40,Customer_40,195148.80,Merchant_53,Chennai,323893.48
1000000041,41,Customer_41,51710.05,Merchant_53,Pune,199218.10
1000000042,42,Customer_42,27657.02,Merchant_53,Chennai,96805.61
1000000043,43,Customer_43,90947.70,Merchant_53,Pune,450009.85
1000000044,44,Customer_44,128578.40,Merchant_53,Chennai,262597.96
1000000045,45,Customer_45,70115.67,Merchant_53,Mumbai,105483.51
1000000046,46,Customer_46,42380.62,Merchant_53,Delhi,239065.43
1000000047,47,Customer_47,150137.91,Merchant_53,Bangalore,38528.86
1000000048,48,Customer_48,55269.75,Merchant_53,Chennai,433664.78
1000000049,49,Customer_49,143607.64,Merchant_53,Mumbai,123455.78
1000000050,50,Customer_50,115825.27,Merchant_53,Delhi,35777.25
1000000001,1,Customer_1,139150.76,Merchant_54,Bangalore,486337.64
1000000002,2,Customer_2,47765.08,Merchant_54,Pune,149997.57
1000000003,3,Customer_3,58202.60,Merchant_54,Mumbai,252624.05
1000000004,4,Customer_4,61725.74,Merchant_54,Pune,451095.49
1000000005,5,Customer_5,150835.78,Merchant_54,Mumbai,247576.72
1000000006,6,Customer_6,92880.01,Merchant_54,Bangalore,18095.81
1000000007,7,Customer_7,25688.73,Merchant_54,Delhi,167360.43
1000000008,8,Customer_8,116965.75,Merchant_54,Bangalore,396861.39
1000000009,9,Customer_9,182362.76,Merchant_54,Mumbai,87000.68
1000000010,10,Customer_10,118982.94,Merchant_54,Pune,351794.63
1000000011,11,Customer_11,25600.07,Merchant_54,Pune,445233.06
1000000012,12,Customer_12,94544.96,Merchant_54,Delhi,390848.18
1000000013,13,Customer_13,100670.33,Merchant_54,Delhi,432320.27
1000000014,14,Customer_14,164490.64,Merchant_54,Delhi,470359.68
1000000015,15,Customer_15,148584.52,Merchant_54,Delhi,101612.64
1000000016,16,Customer_16,188237.93,Merchant_54,Delhi,430031.17
1000000017,17,Customer_17,77833.46,Merchant_54,Pune,164331.09
1000000018,18,Customer_18,141550.52,Merchant_54,Delhi,400251.07
1000000019,19,Customer_19,121736.15,Merchant_54,Pune,94493.26
1000000020,20,Customer_20,82295.35,Merchant_54,Delhi,200569.00
1000000021,21,Customer_21,197973.70,Merchant_54,Chennai,69590.87
1000000022,22,Customer_22,66881.93,Merchant_54,Delhi,170184.18
1000000023,23,Customer_23,132072.15,Merchant_54,Pune,63767.63
1000000024,24,Customer_24,115065.03,Merchant_54,Pune,216822.32
1000000025,25,Customer_25,53033.81,Merchant_54,Bangalore,496206.29
1000000026,26,Customer_26,132843.00,Merchant_54,Chennai,13455.25
1000000027,27,Customer_27,23349.61,Merchant_54,Delhi,74382.62
1000000028,28,Customer_28,100600.66,Merchant_54,Bangalore,312201.63
1000000029,29,Customer_29,28332.64,Merchant_54,Chennai,85272.05
1000000030,30,Customer_30,93327.60,Merchant_54,Pune,413107.50
1000000031,31,Customer_31,78124.75,Merchant_54,Delhi,185974.51
1000000032,32,Customer_32,180015.41,Merchant_54,Pune,170045.38
1000000033,33,Customer_33,28559.13,Merchant_54,Bangalore,106098.64
1000000034,34,Customer_34,28879.50,Merchant_54,Chennai,250647.66
1000000035,35,Customer_35,156808.27,Merchant_54,Pune,285134.13
1000000036,36,Customer_36,129596.73,Merchant_54,Pune,119655.65
1000000037,37,Customer_37,13820.32,Merchant_54,Bangalore,210924.82
1000000038,38,Customer_38,73895.60,Merchant_54,Mumbai,144212.90
1000000039,39,Customer_39,167934.98,Merchant_54,Delhi,271013.37
1000000040,40,Customer_40,80597.33,Merchant_54,Chennai,323893.48
1000000041,41,Customer_41,111507.63,Merchant_54,Pune,199218.10
1000000042,42,Customer_42,79968.71,Merchant_54,Chennai,96805.61
1000000043,43,Customer_43,107384.34,Merchant_54,Pune,450009.85
1000000044,44,Customer_44,40667.08,Merchant_54,Chennai,262597.96
1000000045,45,Customer_45,199108.73,Merchant_54,Mumbai,105483.51
1000000046,46,Customer_46,54077.69,Merchant_54,Delhi,239065.43
1000000047,47,Customer_47,169644.53,Merchant_54,Bangalore,38528.86
1000000048,48,Customer_48,160901.75,Merchant_54,Chennai,433664.78
1000000049,49,Customer_49,78616.55,Merchant_54,Mumbai,123455.78
1000000050,50,Customer_50,33095.31,Merchant_54,Delhi,35777.25
1000000001,1,Customer_1,47400.39,Merchant_55,Bangalore,486337.64
1000000002,2,Customer_2,184716.38,Merchant_55,Pune,149997.57
1000000003,3,Customer_3,161224.19,Merchant_55,Mumbai,252624.05
1000000004,4,Customer_4,126478.90,Merchant_55,Pune,451095.49
1000000005,5,Customer_5,73589.65,Merchant_55,Mumbai,247576.72
1000000006,6,Customer_6,166100.46,Merchant_55,Bangalore,18095.81
1000000007,7,Customer_7,167112.75,Merchant_55,Delhi,167360.43
1000000008,8,Customer_8,110831.78,Merchant_55,Bangalore,396861.39
1000000009,9,Customer_9,23552.95,Merchant_55,Mumbai,87000.68
1000000010,10,Customer_10,25727.71,Merchant_55,Pune,351794.63
1000000011,11,Customer_11,91294.29,Merchant_55,Pune,445233.06
1000000012,12,Customer_12,144609.09,Merchant_55,Delhi,390848.18
1000000013,13,Customer_13,43813.54,Merchant_55,Delhi,432320.27
1000000014,14,Customer_14,141284.26,Merchant_55,Delhi,470359.68
1000000015,15,Customer_15,75381.32,Merchant_55,Delhi,101612.64
1000000016,16,Customer_16,38313.47,Merchant_55,Delhi,430031.17
1000000017,17,Customer_17,129519.20,Merchant_55,Pune,164331.09
1000000018,18,Customer_18,86722.74,Merchant_55,Delhi,400251.07
1000000019,19,Customer_19,119138.40,Merchant_55,Pune,94493.26
1000000020,20,Customer_20,55262.64,Merchant_55,Delhi,200569.00
1000000021,21,Customer_21,162125.29,Merchant_55,Chennai,69590.87
1000000022,22,Customer_22,161021.73,Merchant_55,Delhi,170184.18
1000000023,23,Customer_23,42174.47,Merchant_55,Pune,63767.63
1000000024,24,Customer_24,77458.90,Merchant_55,Pune,216822.32
1000000025,25,Customer_25,22226.24,Merchant_55,Bangalore,496206.29
1000000026,26,Customer_26,59115.79,Merchant_55,Chennai,13455.25
1000000027,27,Customer_27,19834.73,Merchant_55,Delhi,74382.62
1000000028,28,Customer_28,158412.14,Merchant_55,Bangalore,312201.63
1000000029,29,Customer_29,31268.78,Merchant_55,Chennai,85272.05
1000000030,30,Customer_30,31490.94,Merchant_55,Pune,413107.50
1000000031,31,Customer_31,111962.62,Merchant_55,Delhi,185974.51
1000000032,32,Customer_32,21176.55,Merchant_55,Pune,170045.38
1000000033,33,Customer_33,116917.41,Merchant_55,Bangalore,106098.64
1000000034,34,Customer_34,155323.61,Merchant_55,Chennai,250647.66
1000000035,35,Customer_35,71015.91,Merchant_55,Pune,285134.13
1000000036,36,Customer_36,177349.83,Merchant_55,Pune,119655.65
1000000037,37,Customer_37,121864.19,Merchant_55,Bangalore,210924.82
1000000038,38,Customer_38,69950.52,Merchant_55,Mumbai,144212.90
1000000039,39,Customer_39,56612.36,Merchant_55,Delhi,271013.37
1000000040,40,Customer_40,57505.12,Merchant_55,Chennai,323893.48
1000000041,41,Customer_41,91070.40,Merchant_55,Pune,199218.10
1000000042,42,Customer_42,195549.64,Merchant_55,Chennai,96805.61
1000000043,43,Customer_43,77400.01,Merchant_55,Pune,450009.85
1000000044,44,Customer_44,68325.50,Merchant_55,Chennai,262597.96
1000000045,45,Customer_45,19206.79,Merchant_55,Mumbai,105483.51
1000000046,46,Customer_46,12734.61,Merchant_55,Delhi,239065.43
1000000047,47,Customer_47,76719.43,Merchant_55,Bangalore,38528.86
1000000048,48,Customer_48,12106.31,Merchant_55,Chennai,433664.78
1000000049,49,Customer_49,81693.22,Merchant_55,Mumbai,123455.78
1000000050,50,Customer_50,187103.69,Merchant_55,Delhi,35777.25
1000000001,1,Customer_1,66773.36,Merchant_56,Bangalore,486337.64
1000000002,2,Customer_2,104057.25,Merchant_56,Pune,149997.57
1000000003,3,Customer_3,69249.36,Merchant_56,Mumbai,252624.05
1000000004,4,Customer_4,57651.35,Merchant_56,Pune,451095.49
1000000005,5,Customer_5,193197.64,Merchant_56,Mumbai,247576.72
1000000006,6,Customer_6,159820.64,Merchant_56,Bangalore,18095.81
1000000007,7,Customer_7,116049.32,Merchant_56,Delhi,167360.43
1000000008,8,Customer_8,178132.49,Merchant_56,Bangalore,396861.39
1000000009,9,Customer_9,121180.50,Merchant_56,Mumbai,87000.68
1000000010,10,Customer_10,172193.85,Merchant_56,Pune,351794.63
1000000011,11,Customer_11,67331.23,Merchant_56,Pune,445233.06
1000000012,12,Customer_12,89043.80,Merchant_56,Delhi,390848.18
1000000013,13,Customer_13,15348.65,Merchant_56,Delhi,432320.27
1000000014,14,Customer_14,182157.44,Merchant_56,Delhi,470359.68
1000000015,15,Customer_15,71923.01,Merchant_56,Delhi,101612.64
1000000016,16,Customer_16,122475.54,Merchant_56,Delhi,430031.17
1000000017,17,Customer_17,59026.02,Merchant_56,Pune,164331.09
1000000018,18,Customer_18,190232.19,Merchant_56,Delhi,400251.07
1000000019,19,Customer_19,82938.37,Merchant_56,Pune,94493.26
1000000020,20,Customer_20,14767.25,Merchant_56,Delhi,200569.00
1000000021,21,Customer_21,66742.58,Merchant_56,Chennai,69590.87
1000000022,22,Customer_22,61291.00,Merchant_56,Delhi,170184.18
1000000023,23,Customer_23,37477.26,Merchant_56,Pune,63767.63
1000000024,24,Customer_24,142653.61,Merchant_56,Pune,216822.32
1000000025,25,Customer_25,171298.74,Merchant_56,Bangalore,496206.29
1000000026,26,Customer_26,143941.51,Merchant_56,Chennai,13455.25
1000000027,27,Customer_27,38645.53,Merchant_56,Delhi,74382.62
1000000028,28,Customer_28,10087.80,Merchant_56,Bangalore,312201.63
1000000029,29,Customer_29,170858.14,Merchant_56,Chennai,85272.05
1000000030,30,Customer_30,190220.30,Merchant_56,Pune,413107.50
1000000031,31,Customer_31,84403.15,Merchant_56,Delhi,185974.51
1000000032,32,Customer_32,163485.53,Merchant_56,Pune,170045.38
1000000033,33,Customer_33,30549.40,Merchant_56,Bangalore,106098.64
1000000034,34,Customer_34,95074.43,Merchant_56,Chennai,250647.66
1000000035,35,Customer_35,122017.22,Merchant_56,Pune,285134.13
1000000036,36,Customer_36,58088.52,Merchant_56,Pune,119655.65
1000000037,37,Customer_37,123159.82,Merchant_56,Bangalore,210924.82
1000000038,38,Customer_38,30449.88,Merchant_56,Mumbai,144212.90
1000000039,39,Customer_39,177446.45,Merchant_56,Delhi,271013.37
1000000040,40,Customer_40,169252.32,Merchant_56,Chennai,323893.48
1000000041,41,Customer_41,14226.85,Merchant_56,Pune,199218.10
1000000042,42,Customer_42,127926.03,Merchant_56,Chennai,96805.61
1000000043,43,Customer_43,44245.06,Merchant_56,Pune,450009.85
1000000044,44,Customer_44,47976.80,Merchant_56,Chennai,262597.96
1000000045,45,Customer_45,192127.22,Merchant_56,Mumbai,105483.51
1000000046,46,Customer_46,129062.66,Merchant_56,Delhi,239065.43
1000000047,47,Customer_47,180663.33,Merchant_56,Bangalore,38528.86
1000000048,48,Customer_48,109170.49,Merchant_56,Chennai,433664.78
1000000049,49,Customer_49,43957.09,Merchant_56,Mumbai,123455.78
1000000050,50,Customer_50,175007.41,Merchant_56,Delhi,35777.25
1000000001,1,Customer_1,162758.11,Merchant_57,Bangalore,486337.64
1000000002,2,Customer_2,35920.88,Merchant_57,Pune,149997.57
1000000003,3,Customer_3,11063.90,Merchant_57,Mumbai,252624.05
1000000004,4,Customer_4,153912.20,Merchant_57,Pune,451095.49
1000000005,5,Customer_5,177489.69,Merchant_57,Mumbai,247576.72
1000000006,6,Customer_6,173687.07,Merchant_57,Bangalore,18095.81
1000000007,7,Customer_7,72104.92,Merchant_57,Delhi,167360.43
1000000008,8,Customer_8,166658.08,Merchant_57,Bangalore,396861.39
1000000009,9,Customer_9,15218.04,Merchant_57,Mumbai,87000.68
1000000010,10,Customer_10,53695.58,Merchant_57,Pune,351794.63
1000000011,11,Customer_11,29081.64,Merchant_57,Pune,445233.06
1000000012,12,Customer_12,154773.90,Merchant_57,Delhi,390848.18
1000000013,13,Customer_13,116076.98,Merchant_57,Delhi,432320.27
1000000014,14,Customer_14,100048.55,Merchant_57,Delhi,470359.68
1000000015,15,Customer_15,169942.94,Merchant_57,Delhi,101612.64
1000000016,16,Customer_16,102952.98,Merchant_57,Delhi,430031.17
1000000017,17,Customer_17,164909.73,Merchant_57,Pune,164331.09
1000000018,18,Customer_18,97846.41,Merchant_57,Delhi,400251.07
1000000019,19,Customer_19,116515.97,Merchant_57,Pune,94493.26
1000000020,20,Customer_20,92819.19,Merchant_57,Delhi,200569.00
1000000021,21,Customer_21,158417.84,Merchant_57,Chennai,69590.87
1000000022,22,Customer_22,50824.38,Merchant_57,Delhi,170184.18
1000000023,23,Customer_23,139481.72,Merchant_57,Pune,63767.63
1000000024,24,Customer_24,119067.79,Merchant_57,Pune,216822.32
1000000025,25,Customer_25,86358.27,Merchant_57,Bangalore,496206.29
1000000026,26,Customer_26,18007.62,Merchant_57,Chennai,13455.25
1000000027,27,Customer_27,150807.70,Merchant_57,Delhi,74382.62
1000000028,28,Customer_28,25874.52,Merchant_57,Bangalore,312201.63
1000000029,29,Customer_29,49532.70,Merchant_57,Chennai,85272.05
1000000030,30,Customer_30,120967.90,Merchant_57,Pune,413107.50
1000000031,31,Customer_31,15566.28,Merchant_57,Delhi,185974.51
1000000032,32,Customer_32,63246.89,Merchant_57,Pune,170045.38
1000000033,33,Customer_33,165445.73,Merchant_57,Bangalore,106098.64
1000000034,34,Customer_34,158171.54,Merchant_57,Chennai,250647.66
1000000035,35,Customer_35,86309.69,Merchant_57,Pune,285134.13
1000000036,36,Customer_36,195545.62,Merchant_57,Pune,119655.65
1000000037,37,Customer_37,108923.03,Merchant_57,Bangalore,210924.82
1000000038,38,Customer_38,68371.85,Merchant_57,Mumbai,144212.90
1000000039,39,Customer_39,96263.10,Merchant_57,Delhi,271013.37
1000000040,40,Customer_40,43802.99,Merchant_57,Chennai,323893.48
1000000041,41,Customer_41,160262.15,Merchant_57,Pune,199218.10
1000000042,42,Customer_42,71056.77,Merchant_57,Chennai,96805.61
1000000043,43,Customer_43,137118.70,Merchant_57,Pune,450009.85
1000000044,44,Customer_44,162585.87,Merchant_57,Chennai,262597.96
1000000045,45,Customer_45,98924.87,Merchant_57,Mumbai,105483.51
1000000046,46,Customer_46,102306.61,Merchant_57,Delhi,239065.43
1000000047,47,Customer_47,182457.30,Merchant_57,Bangalore,38528.86
1000000048,48,Customer_48,113760.49,Merchant_57,Chennai,433664.78
1000000049,49,Customer_49,37587.95,Merchant_57,Mumbai,123455.78
1000000050,50,Customer_50,175684.79,Merchant_57,Delhi,35777.25
1000000001,1,Customer_1,52365.77,Merchant_58,Bangalore,486337.64
1000000002,2,Customer_2,139615.31,Merchant_58,Pune,149997.57
1000000003,3,Customer_3,123550.48,Merchant_58,Mumbai,252624.05
1000000004,4,Customer_4,174271.30,Merchant_58,Pune,451095.49
1000000005,5,Customer_5,70221.40,Merchant_58,Mumbai,247576.72
1000000006,6,Customer_6,137597.97,Merchant_58,Bangalore,18095.81
1000000007,7,Customer_7,161938.69,Merchant_58,Delhi,167360.43
1000000008,8,Customer_8,130167.18,Merchant_58,Bangalore,396861.39
1000000009,9,Customer_9,77639.36,Merchant_58,Mumbai,87000.68
1000000010,10,Customer_10,56053.80,Merchant_58,Pune,351794.63
1000000011,11,Customer_11,29229.65,Merchant_58,Pune,445233.06
1000000012,12,Customer_12,77143.28,Merchant_58,Delhi,390848.18
1000000013,13,Customer_13,155215.20,Merchant_58,Delhi,432320.27
1000000014,14,Customer_14,136730.63,Merchant_58,Delhi,470359.68
1000000015,15,Customer_15,150870.85,Merchant_58,Delhi,101612.64
1000000016,16,Customer_16,182731.96,Merchant_58,Delhi,430031.17
1000000017,17,Customer_17,129398.24,Merchant_58,Pune,164331.09
1000000018,18,Customer_18,31388.19,Merchant_58,Delhi,400251.07
1000000019,19,Customer_19,139938.51,Merchant_58,Pune,94493.26
1000000020,20,Customer_20,135584.00,Merchant_58,Delhi,200569.00
1000000021,21,Customer_21,25432.78,Merchant_58,Chennai,69590.87
1000000022,22,Customer_22,157209.63,Merchant_58,Delhi,170184.18
1000000023,23,Customer_23,75965.22,Merchant_58,Pune,63767.63
1000000024,24,Customer_24,117139.63,Merchant_58,Pune,216822.32
1000000025,25,Customer_25,68420.86,Merchant_58,Bangalore,496206.29
1000000026,26,Customer_26,190617.33,Merchant_58,Chennai,13455.25
1000000027,27,Customer_27,81332.25,Merchant_58,Delhi,74382.62
1000000028,28,Customer_28,120365.71,Merchant_58,Bangalore,312201.63
1000000029,29,Customer_29,36731.77,Merchant_58,Chennai,85272.05
1000000030,30,Customer_30,121007.86,Merchant_58,Pune,413107.50
1000000031,31,Customer_31,192625.91,Merchant_58,Delhi,185974.51
1000000032,32,Customer_32,49491.33,Merchant_58,Pune,170045.38
1000000033,33,Customer_33,26485.53,Merchant_58,Bangalore,106098.64
1000000034,34,Customer_34,101061.06,Merchant_58,Chennai,250647.66
1000000035,35,Customer_35,70102.17,Merchant_58,Pune,285134.13
1000000036,36,Customer_36,149835.61,Merchant_58,Pune,119655.65
1000000037,37,Customer_37,87803.08,Merchant_58,Bangalore,210924.82
1000000038,38,Customer_38,90714.76,Merchant_58,Mumbai,144212.90
1000000039,39,Customer_39,20133.41,Merchant_58,Delhi,271013.37
1000000040,40,Customer_40,76110.64,Merchant_58,Chennai,323893.48
1000000041,41,Customer_41,89138.73,Merchant_58,Pune,199218.10
1000000042,42,Customer_42,102096.90,Merchant_58,Chennai,96805.61
1000000043,43,Customer_43,96861.15,Merchant_58,Pune,450009.85
1000000044,44,Customer_44,101810.86,Merchant_58,Chennai,262597.96
1000000045,45,Customer_45,13402.31,Merchant_58,Mumbai,105483.51
1000000046,46,Customer_46,131313.57,Merchant_58,Delhi,239065.43
1000000047,47,Customer_47,106515.59,Merchant_58,Bangalore,38528.86
1000000048,48,Customer_48,151913.65,Merchant_58,Chennai,433664.78
1000000049,49,Customer_49,118632.55,Merchant_58,Mumbai,123455.78
1000000050,50,Customer_50,121843.56,Merchant_58,Delhi,35777.25
1000000001,1,Customer_1,59500.13,Merchant_59,Bangalore,486337.64
1000000002,2,Customer_2,13085.35,Merchant_59,Pune,149997.57
1000000003,3,Customer_3,149369.43,Merchant_59,Mumbai,252624.05
1000000004,4,Customer_4,104362.66,Merchant_59,Pune,451095.49
